formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded
NaMgI3,5.822788641,5.943468198,8.405333333,,1.16,0.86,1.273333333,0.93,1.31,2.66,0.54792625,-0.42,3.059046537,0.806543672,0.67539267,290.8880702,2.443292712,1.35,0.67539267,0.17698145,0.120824915,1.638253333,0.092723759,Unstable_Distorted,Mg,0,9
NaMgF3,4.382223566,4.382223566,6.2913,,1.16,0.86,0.705,0.93,1.31,3.98,0.54792625,-0.42,3.401189824,0.842654407,1.219858156,120.8173915,1.433383715,2.67,1.219858156,0.179323003,0.11261508,1.310325,-0.266683051,Metastable,Mg,0,9
NaMnCl3,4.64123678,4.64123678,6.66315,,1.16,0.8775,0.78,0.93,1.55,3.16,0.54792625,-0.52,3.61272528,0.827624227,1.125,143.5314395,2.132045966,1.61,1.125,0.179323003,0.106819426,1.3156975,-0.210244672,Metastable,Mn,1,10
NaMnBr3,4.928251422,4.928251422,7.0752,,1.16,0.8775,0.8825,0.93,1.55,2.96,0.54792625,-0.52,3.3635883,0.820605455,0.994334278,171.8400667,3.069444904,1.41,0.994334278,0.179323003,0.104779827,1.37484,-0.122826278,Metastable,Mn,1,10
NaMnI3,5.870553704,5.992223211,8.474283333,,1.16,0.8775,1.273333333,0.93,1.55,2.66,0.54792625,-0.52,3.059046537,0.799981325,0.689136126,298.105527,2.554773493,1.11,0.689136126,0.17698145,0.118456392,1.600350833,0.078367556,Unstable_Distorted,Mn,1,10
NaMnF3,4.431226066,4.431226066,6.36165,,1.16,0.8775,0.705,0.93,1.55,3.98,0.54792625,-0.52,3.401189824,0.833335954,1.244680851,124.9158609,1.793567898,2.43,1.244680851,0.179323003,0.110248921,1.2724225,-0.290820842,Metastable,Mn,1,10
NaSnCl3,4.508229994,4.508229994,6.4722,,1.16,0.83,0.78,0.93,1.96,3.16,0.54792625,1.1120702,3.61272528,0.852041711,1.064102564,131.5418839,3.131409529,1.2,1.064102564,0.179323003,0.11324726,1.20629,-0.149927023,Metastable,Sn,1,15
NaSnBr3,4.795244637,4.795244637,6.88425,,1.16,0.83,0.8825,0.93,1.96,2.96,0.54792625,1.1120702,3.3635883,0.843366774,0.940509915,158.2989994,4.000969695,1,0.940509915,0.179323003,0.110993654,1.2654325,-0.068680201,Metastable,Sn,1,15
NaSnI3,5.740905676,5.859888177,8.287133333,,1.16,0.83,1.273333333,0.93,1.96,2.66,0.54792625,1.1120702,3.059046537,0.818047465,0.651832461,278.7879935,3.111640389,0.7,0.651832461,0.17698145,0.125103368,1.490943333,0.117514008,Unstable_Distorted,Sn,1,15
NaSnF3,4.29821928,4.29821928,6.1707,,1.16,0.83,0.705,0.93,1.96,3.98,0.54792625,1.1120702,3.401189824,0.859123223,1.177304965,114.0017633,2.894174184,2.02,1.177304965,0.179323003,0.116986356,1.163015,-0.224954491,Metastable,Sn,1,15
NaZnCl3,4.648237137,4.648237137,6.6732,,1.16,0.88,0.78,0.93,1.65,3.16,0.54792625,-0.62,3.61272528,0.826377805,1.128205128,144.1818831,2.243021517,1.51,1.128205128,0.179323003,0.10650579,1.29714,-0.213391918,Metastable,Zn,1,18
NaZnBr3,4.810624209,4.910326265,6.94425,,1.16,0.88,0.8825,0.93,1.65,2.96,0.54792625,-0.62,3.3635883,0.819441476,0.997167139,164.0352292,3.321488071,1.31,0.997167139,0.17698145,0.109913169,1.3562825,-0.125652044,Unstable_Distorted,Zn,1,18
NaZnI3,5.877377284,5.999188212,8.484133333,,1.16,0.88,1.273333333,0.93,1.65,2.66,0.54792625,-0.62,3.059046537,0.799052555,0.691099476,299.1462358,2.60400916,1.01,0.691099476,0.17698145,0.118125386,1.581793333,0.076322826,Unstable_Distorted,Zn,1,18
NaZnF3,4.438226423,4.438226423,6.3717,,1.16,0.88,0.705,0.93,1.65,3.98,0.54792625,-0.62,3.401189824,0.832021544,1.24822695,125.5088149,1.923629968,2.33,1.24822695,0.179323003,0.10992135,1.253865,-0.294257222,Metastable,Zn,1,18
NaCdCl3,5.104038168,5.209821342,7.3678,,1.16,1.09,0.78,0.93,1.69,3.16,0.54792625,-0.72,3.61272528,0.733576019,1.397435897,195.9181054,2.049079469,1.47,1.397435897,0.17698145,0.091498777,1.41031,-0.469348934,Unstable_Distorted,Cd,1,1
NaCdBr3,5.383804966,5.495386416,7.77165,,1.16,1.09,0.8825,0.93,1.69,2.96,0.54792625,-0.72,3.3635883,0.732200558,1.235127479,229.9327261,2.709008711,1.27,1.235127479,0.17698145,0.089590089,1.4694525,-0.355569333,Unstable_Distorted,Cd,1,1
NaCdI3,6.450558041,6.584248363,9.311533333,,1.16,1.09,1.273333333,0.93,1.69,2.66,0.54792625,-0.72,3.059046537,0.728050706,0.856020942,395.4801535,2.167057516,0.97,0.856020942,0.17698145,0.095850135,1.694963333,-0.090474957,Unstable_Distorted,Cd,1,1
NaCdF3,4.899330755,5.000871289,7.0723,,1.16,1.09,0.705,0.93,1.69,3.98,0.54792625,-0.72,3.401189824,0.734681976,1.546099291,173.2778742,1.843750797,2.29,1.546099291,0.17698145,0.094450373,1.367035,-0.573672042,Unstable_Distorted,Cd,1,1
NaCoCl3,4.335554518,4.335554518,6.2243,,1.16,0.768333333,0.78,0.93,1.88,3.16,0.54792625,0.66225547,3.61272528,0.885976634,0.985042735,116.9983724,2.672257114,1.28,0.985042735,0.179323003,0.123092245,1.186708333,-0.070039733,Metastable,Co,1,3
NaCoBr3,4.622569161,4.622569161,6.63635,,1.16,0.768333333,0.8825,0.93,1.88,2.96,0.54792625,0.66225547,3.3635883,0.874870631,0.870632672,141.8064934,3.766313594,1.08,0.870632672,0.179323003,0.120410697,1.245850833,0.002996237,Metastable,Co,1,3
NaCoI3,5.716958326,5.716958326,8.2075,,1.16,0.768333333,1.273333333,0.93,1.88,2.66,0.54792625,0.66225547,3.059046537,0.842755837,0.603403141,268.2507496,2.863836191,0.78,0.603403141,0.179323003,0.128171688,1.471361667,0.169222356,Metastable,Co,1,3
NaCoF3,4.125543804,4.125543804,5.9228,,1.16,0.768333333,0.705,0.93,1.88,3.98,0.54792625,0.66225547,3.401189824,0.895082,1.089834515,100.8067175,2.288331475,2.1,1.089834515,0.179323003,0.127387198,1.143433333,-0.137690028,Metastable,Co,1,3
NaNiCl3,3.04,3.04,3.04,,1.16,0.74,0.78,0.93,1.91,3.16,0.54792625,1.1571612,3.61272528,0.90249155,0.948717949,28.094464,11.11434423,1.25,0.948717949,1.46E-16,0.505404214,1.16436,-0.032682064,Stable_Cubic,Ni,1,11
NaNiBr3,4.54323178,4.54323178,6.52245,,1.16,0.74,0.8825,0.93,1.91,2.96,0.54792625,1.1571612,3.3635883,0.89014829,0.838526912,134.629597,3.964132304,1.05,0.838526912,0.179323003,0.125325243,1.2235025,0.036496314,Metastable,Ni,1,11
NaNiI3,5.637620945,5.637620945,8.0936,,1.16,0.74,1.273333333,0.93,1.91,2.66,0.54792625,1.1571612,3.059046537,0.854615812,0.581151832,257.2370266,2.984904723,0.75,0.581151832,0.179323003,0.132872083,1.449013333,0.193339033,Metastable,Ni,1,11
NaNiF3,2.89,2.89,2.89,,1.16,0.74,0.705,0.93,1.91,3.98,0.54792625,1.1571612,3.401189824,0.912632628,1.04964539,24.137569,9.540355753,2.07,1.04964539,1.54E-16,0.523621639,1.121085,-0.096868023,Stable_Cubic,Ni,1,11
NaCuCl3,4.480228566,4.480228566,6.432,,1.16,0.82,0.78,0.93,1.9,3.16,0.54792625,1.235784,3.61272528,0.857366972,1.051282051,129.1059855,2.480980869,1.26,1.051282051,0.179323003,0.114721459,1.21252,-0.137097961,Metastable,Cu,1,5
NaCuBr3,4.767243208,4.767243208,6.84405,,1.16,0.82,0.8825,0.93,1.9,2.96,0.54792625,1.235784,3.3635883,0.84832047,0.92917847,155.5420401,3.482964929,1.06,0.92917847,0.179323003,0.112411111,1.2716625,-0.057166606,Metastable,Cu,1,5
NaCuI3,5.861632373,5.861632373,8.4152,,1.16,0.82,1.273333333,0.93,1.9,2.66,0.54792625,1.235784,3.059046537,0.821955335,0.643979058,289.135619,2.683467207,0.76,0.643979058,0.179323003,0.120330336,1.497173333,0.125829228,Metastable,Cu,1,5
NaCuF3,4.270217852,4.270217852,6.1305,,1.16,0.82,0.705,0.93,1.9,3.98,0.54792625,1.235784,3.401189824,0.864756818,1.163120567,111.7881992,2.132058064,2.08,1.163120567,0.179323003,0.118537736,1.169245,-0.210943171,Metastable,Cu,1,5
NaPdCl3,4.553732316,4.553732316,6.537525,,1.16,0.84625,0.78,0.93,2.2,3.16,0.54792625,0.5621412,3.61272528,0.843527844,1.084935897,135.5652433,2.887933975,0.96,1.084935897,0.179323003,0.11094441,1.16766625,-0.170675494,Metastable,Pd,1,13
NaPdBr3,4.840746958,4.840746958,6.949575,,1.16,0.84625,0.8825,0.93,2.2,2.96,0.54792625,0.5621412,3.3635883,0.835439248,0.958923513,162.8482173,3.763881933,0.76,0.958923513,0.179323003,0.10877388,1.22680875,-0.087303375,Metastable,Pd,1,13
NaPdI3,5.785258948,5.905160688,8.351158333,,1.16,0.84625,1.273333333,0.93,2.2,2.66,0.54792625,0.5621412,3.059046537,0.811775821,0.664594241,285.299651,2.969088609,0.46,0.664594241,0.17698145,0.122750816,1.452319583,0.104057377,Unstable_Distorted,Pd,1,13
NaPdF3,4.343721601,4.343721601,6.236025,,1.16,0.84625,0.705,0.93,2.2,3.98,0.54792625,0.5621412,3.401189824,0.850123544,1.20035461,117.6608043,2.630722486,1.78,1.20035461,0.179323003,0.114567455,1.12439125,-0.247613364,Metastable,Pd,1,13
NaVCl3,4.361222494,4.361222494,6.26115,,1.16,0.7775,0.78,0.93,1.63,3.16,0.54792625,0.527662,3.61272528,0.880762219,0.996794872,119.0887112,2.513917572,1.53,0.996794872,0.179323003,0.121509491,1.2419975,-0.082035086,Metastable,V,1,17
NaVBr3,4.648237137,4.648237137,6.6732,,1.16,0.7775,0.8825,0.93,1.63,2.96,0.54792625,0.527662,3.3635883,0.870039518,0.88101983,144.1818831,3.612223555,1.33,0.88101983,0.179323003,0.118904225,1.30114,-0.00776308,Metastable,V,1,17
NaVI3,5.742626302,5.742626302,8.24435,,1.16,0.7775,1.273333333,0.93,1.63,2.66,0.54792625,0.527662,3.059046537,0.838988948,0.610602094,271.8801696,2.776795662,1.03,0.610602094,0.179323003,0.126713794,1.526650833,0.161469506,Metastable,V,1,17
NaVF3,4.15121178,4.15121178,5.95965,,1.16,0.7775,0.705,0.93,1.63,3.98,0.54792625,0.527662,3.401189824,0.889547485,1.102836879,102.7000217,2.11692901,2.35,1.102836879,0.179323003,0.12570885,1.1987225,-0.150795602,Metastable,V,1,17
NaCrCl3,4.694623342,4.791921235,6.7768,,1.16,0.94,0.78,0.93,1.66,3.16,0.54792625,0.67592827,3.61272528,0.797550672,1.205128205,152.4526905,1.975238404,1.5,1.205128205,0.17698145,0.104824679,1.32976,-0.288157316,Unstable_Distorted,Cr,1,4
NaCrBr3,4.97439014,5.077486308,7.18065,,1.16,0.94,0.8825,0.93,1.66,2.96,0.54792625,0.67592827,3.3635883,0.792463978,1.065155807,181.3645337,2.881315267,1.3,1.065155807,0.17698145,0.102854899,1.3889025,-0.192793123,Unstable_Distorted,Cr,1,4
NaCrI3,6.041143215,6.166348256,8.720533333,,1.16,0.94,1.273333333,0.93,1.66,2.66,0.54792625,0.67592827,3.059046537,0.777391491,0.738219895,324.8555019,2.329364523,1,0.738219895,0.17698145,0.110699567,1.614413333,0.027694318,Unstable_Distorted,Cr,1,4
NaCrF3,4.489915929,4.582971181,6.4813,,1.16,0.94,0.705,0.93,1.66,3.98,0.54792625,0.67592827,3.401189824,0.801674253,1.333333333,133.3667167,1.643287517,2.32,1.333333333,0.17698145,0.108128157,1.286485,-0.375882969,Unstable_Distorted,Cr,1,4
NaPbCl3,5.192744714,5.300366366,7.49585,,1.16,1.1225,0.78,0.93,2.33,3.16,0.54792625,0.3567212,3.61272528,0.721044497,1.439102564,206.3116484,2.708779159,0.83,1.439102564,0.17698145,0.089312005,1.3010625,-0.507667053,Unstable_Distorted,Pb,1,12
NaPbBr3,5.472511512,5.585931439,7.8997,,1.16,1.1225,0.8825,0.93,2.33,2.96,0.54792625,0.3567212,3.3635883,0.72033197,1.271954674,241.4865147,3.231197754,0.63,1.271954674,0.17698145,0.087373547,1.360205,-0.389997252,Unstable_Distorted,Pb,1,12
NaPbI3,6.539264587,6.674793387,9.439583333,,1.16,1.1225,1.273333333,0.93,2.33,2.66,0.54792625,0.3567212,3.059046537,0.71817454,0.881544503,412.021199,2.462080028,0.33,0.881544503,0.17698145,0.093215267,1.585715833,-0.115502564,Unstable_Distorted,Pb,1,12
NaPbF3,4.988037301,5.091416312,7.20035,,1.16,1.1225,0.705,0.93,2.33,3.98,0.54792625,0.3567212,3.401189824,0.721616496,1.592198582,182.8613449,2.607889301,1.65,1.592198582,0.17698145,0.092233818,1.2577875,-0.615501534,Unstable_Distorted,Pb,1,12
RbCaCl3,5.376274279,5.376274279,7.7184,,1.66,1.14,0.78,0.82,1,3.16,0.48591621,0.024551,3.61272528,0.898614868,1.461538462,223.095143,1.726111969,2.16,1.461538462,0.179323003,0.140433535,1.86566,-0.397986981,Metastable,Ca,0,0
RbCaBr3,5.663288921,5.663288921,8.13045,,1.66,1.14,0.8825,0.82,1,2.96,0.48591621,0.024551,3.3635883,0.888909266,1.291784703,260.7666334,2.325930965,1.96,1.291784703,0.179323003,0.130398071,1.9248025,-0.284832933,Metastable,Ca,0,0
RbCaI3,6.757678086,6.757678086,9.7016,,1.66,1.14,1.273333333,0.82,1,2.66,0.48591621,0.024551,3.059046537,0.859466806,0.895287958,443.0353332,1.897509308,1.66,0.895287958,0.179323003,0.115816042,2.150313333,-0.025325555,Metastable,Ca,0,0
RbCaF3,3.69,3.69,3.69,,1.66,1.14,0.705,0.82,1,3.98,0.48591621,0.024551,3.401189824,0.906399749,1.617021277,50.243409,6.03296341,2.98,1.617021277,0,0.592514185,1.822385,-0.50240942,Stable_Cubic,Ca,0,0
RbFeCl3,3.42825,3.42825,7.99925,,1.66,0.8525,0.78,0.82,1.83,3.16,0.48591621,0.15323635,3.61272528,1.056870166,1.092948718,94.01436983,4.374532654,1.33,1.092948718,0.435142635,0.294841823,1.5337725,-0.025507536,Unstable_Hexagonal,Fe,1,6
RbFeBr3,3.6435,3.6435,8.5015,,1.66,0.8525,0.8825,0.82,1.83,2.96,0.48591621,0.15323635,3.3635883,1.036206911,0.966005666,112.8581968,5.606211507,1.13,0.966005666,0.435142635,0.269300729,1.592915,0.049632281,Unstable_Hexagonal,Fe,1,6
RbFeI3,4.251666667,4.251666667,4.251666667,,1.66,0.8525,1.273333333,0.82,1.83,2.66,0.48591621,0.15323635,3.059046537,0.975702027,0.669502618,76.85597292,11.27882935,0.83,0.669502618,0,0.620640471,1.818425833,0.216482982,Stable_Cubic,Fe,1,6
RbFeF3,3.27075,3.27075,7.63175,,1.66,0.8525,0.705,0.82,1.83,3.98,0.48591621,0.15323635,3.401189824,1.073712705,1.209219858,81.6429776,4.033395057,2.15,1.209219858,0.435142635,0.320410425,1.4904975,-0.095803558,Unstable_Hexagonal,Fe,1,6
RbGeCl3,3.255,3.255,7.595,,1.66,0.77,0.78,0.82,2.01,3.16,0.48591621,1.232676413,3.61272528,1.113122933,0.987179487,80.46921487,5.45746222,1.15,0.987179487,0.435142635,0.335985427,1.45017,0.089042016,Unstable_Hexagonal,Ge,1,7
RbGeBr3,3.47025,3.47025,8.09725,,1.66,0.77,0.8825,0.82,2.01,2.96,0.48591621,1.232676413,3.3635883,1.087938875,0.872521246,97.51222676,6.774490878,0.95,0.872521246,0.435142635,0.304678818,1.5093125,0.152300263,Unstable_Hexagonal,Ge,1,7
RbGeI3,4.086666667,4.086666667,4.086666667,,1.66,0.77,1.273333333,0.82,2.01,2.66,0.48591621,1.232676413,3.059046537,1.015096195,0.604712042,68.2507843,13.10950755,0.65,0.604712042,0,0.688886481,1.734823333,0.290141596,Stable_Cubic,Ge,1,7
RbGeF3,3.0975,3.0975,7.2275,,1.66,0.77,0.705,0.82,2.01,3.98,0.48591621,1.232676413,3.401189824,1.133767822,1.092198582,69.34429392,5.150923477,1.97,1.092198582,0.435142635,0.367389659,1.406895,0.029389453,Unstable_Hexagonal,Ge,1,7
RbMgCl3,3.444,3.444,8.036,,1.66,0.86,0.78,0.82,1.31,3.16,0.48591621,-0.42,3.61272528,1.052036918,1.102564103,95.3160889,3.765319196,1.85,1.102564103,0.435142635,0.291540159,1.6421,-0.035722719,Unstable_Hexagonal,Mg,0,9
RbMgBr3,3.65925,3.65925,8.53825,,1.66,0.86,0.8825,0.82,1.31,2.96,0.48591621,-0.42,3.3635883,1.03174691,0.974504249,114.3281115,5.07603495,1.65,0.974504249,0.435142635,0.26644273,1.7012425,0.040470561,Unstable_Hexagonal,Mg,0,9
RbMgI3,4.266666667,4.266666667,4.266666667,,1.66,0.86,1.273333333,0.82,1.31,2.66,0.48591621,-0.42,3.059046537,0.972271824,0.67539267,77.6722963,10.4860035,1.35,0.67539267,0,0.615007269,1.926753333,0.209893562,Stable_Cubic,Mg,0,9
RbMgF3,3.2865,3.2865,7.6685,,1.66,0.86,0.705,0.82,1.31,3.98,0.48591621,-0.42,3.401189824,1.068567117,1.219858156,82.82809923,3.34336962,2.67,1.219858156,0.435142635,0.316660178,1.598825,-0.106962765,Unstable_Hexagonal,Mg,0,9
RbMnCl3,3.48075,3.48075,8.12175,,1.66,0.8775,0.78,0.82,1.55,3.16,0.48591621,-0.52,3.61272528,1.04092944,1.125,98.4000413,4.164255322,1.61,1.125,0.435142635,0.284089783,1.6041975,-0.059437886,Unstable_Hexagonal,Mn,1,10
RbMnBr3,3.696,3.696,8.624,,1.66,0.8775,0.8825,0.82,1.55,2.96,0.48591621,-0.52,3.3635883,1.021488063,0.994334278,117.8074276,5.35790399,1.41,0.994334278,0.435142635,0.259982528,1.66334,0.019197726,Unstable_Hexagonal,Mn,1,10
RbMnI3,4.301666667,4.301666667,4.301666667,,1.66,0.8775,1.273333333,0.82,1.55,2.66,0.48591621,-0.52,3.059046537,0.96436105,0.689136126,79.59948584,10.8711678,1.11,0.689136126,0,0.602202451,1.888850833,0.194584021,Stable_Cubic,Mn,1,10
RbMnF3,3.32325,3.32325,7.75425,,1.66,0.8775,0.705,0.82,1.55,3.98,0.48591621,-0.52,3.401189824,1.056750419,1.244680851,85.63786382,3.827656747,2.43,1.244680851,0.435142635,0.308208754,1.5609225,-0.132866816,Unstable_Hexagonal,Mn,1,10
RbSnCl3,3.381,3.381,7.889,,1.66,0.83,0.78,0.82,1.96,3.16,0.48591621,1.1120702,3.61272528,1.071640091,1.064102564,90.18042913,5.718078555,1.2,1.064102564,0.435142635,0.305157767,1.49479,0.005329031,Unstable_Hexagonal,Sn,1,15
RbSnBr3,3.59625,3.59625,8.39125,,1.66,0.83,0.8825,0.82,1.96,2.96,0.48591621,1.1120702,3.3635883,1.049821309,0.940509915,108.5241543,6.792006568,1,0.940509915,0.435142635,0.278211657,1.5539325,0.077283155,Unstable_Hexagonal,Sn,1,15
RbSnI3,4.206666667,4.206666667,4.206666667,,1.66,0.83,1.273333333,0.82,1.96,2.66,0.48591621,1.1120702,3.059046537,0.98613941,0.651832461,74.4413603,13.04698418,0.7,0.651832461,0,0.638083684,1.779443333,0.236355013,Stable_Cubic,Sn,1,15
RbSnF3,3.2235,3.2235,7.5215,,1.66,0.83,0.705,0.82,1.96,3.98,0.48591621,1.1120702,3.401189824,1.089451164,1.177304965,78.15554735,5.549039628,2.02,1.177304965,0.435142635,0.332147265,1.451515,-0.062112637,Unstable_Hexagonal,Sn,1,15
RbZnCl3,3.486,3.486,8.134,,1.66,0.88,0.78,0.82,1.65,3.16,0.48591621,-0.62,3.61272528,1.039361775,1.128205128,98.84596226,4.321373636,1.51,1.128205128,0.435142635,0.283053604,1.58564,-0.062812251,Unstable_Hexagonal,Zn,1,18
RbZnBr3,3.70125,3.70125,8.63625,,1.66,0.88,0.8825,0.82,1.65,2.96,0.48591621,-0.62,3.3635883,1.020039144,0.997167139,118.3101613,5.482101611,1.31,0.997167139,0.435142635,0.259082837,1.6447825,0.016170508,Unstable_Hexagonal,Zn,1,18
RbZnI3,4.306666667,4.306666667,4.306666667,,1.66,0.88,1.273333333,0.82,1.65,2.66,0.48591621,-0.62,3.059046537,0.963241436,0.691099476,79.87737363,11.05102443,1.01,0.691099476,0,0.600411139,1.870293333,0.192404365,Stable_Cubic,Zn,1,18
RbZnF3,3.3285,3.3285,7.7665,,1.66,0.88,0.705,0.82,1.65,3.98,0.48591621,-0.62,3.401189824,1.05508362,1.24822695,86.04437199,4.011648628,2.33,1.24822695,0.435142635,0.307034593,1.542365,-0.136552335,Unstable_Hexagonal,Zn,1,18
RbCdCl3,3.74,3.74,3.74,,1.66,1.09,0.78,0.82,1.69,3.16,0.48591621,-0.72,3.61272528,0.922642003,1.397435897,52.313624,9.657121755,1.47,1.397435897,0,0.583954332,1.69881,-0.335679283,Stable_Cubic,Cd,1,1
RbCdBr3,3.945,3.945,3.945,,1.66,1.09,0.8825,0.82,1.69,2.96,0.48591621,-0.72,3.3635883,0.911441821,1.235127479,61.39613363,11.83522453,1.27,1.235127479,0,0.541112149,1.7579525,-0.22884576,Stable_Cubic,Cd,1,1
RbCdI3,6.617670944,6.617670944,9.5006,,1.66,1.09,1.273333333,0.82,1.69,2.66,0.48591621,-0.72,3.059046537,0.877650166,0.856020942,416.065179,2.309194705,0.97,0.856020942,0.179323003,0.121445699,1.983463333,0.015291861,Metastable,Cd,1,1
RbCdF3,3.59,3.59,3.59,,1.66,1.09,0.705,0.82,1.69,3.98,0.48591621,-0.72,3.401189824,0.931647653,1.546099291,46.268279,9.147271026,2.29,1.546099291,0,0.626534225,1.655535,-0.434417308,Stable_Cubic,Cd,1,1
RbCoCl3,3.2515,3.2515,7.586833333,,1.66,0.768333333,0.78,0.82,1.88,3.16,0.48591621,0.66225547,3.61272528,1.114321128,0.985042735,80.20991578,5.191340722,1.28,0.985042735,0.435142635,0.336917106,1.475208333,0.091399824,Unstable_Hexagonal,Co,1,3
RbCoBr3,3.46675,3.46675,8.089083333,,1.66,0.768333333,0.8825,0.82,1.88,2.96,0.48591621,0.66225547,3.3635883,1.089037249,0.870632672,97.21747967,6.560908541,1.08,0.870632672,0.435142635,0.305475098,1.534350833,0.154412035,Unstable_Hexagonal,Co,1,3
RbCoI3,4.083333333,4.083333333,4.083333333,,1.66,0.768333333,1.273333333,0.82,1.88,2.66,0.48591621,0.66225547,3.059046537,1.015924845,0.603403141,68.08391204,12.80733507,0.78,0.603403141,0,0.690392934,1.759861667,0.291652844,Stable_Cubic,Co,1,3
RbCoF3,3.094,3.094,7.219333333,,1.66,0.768333333,0.705,0.82,1.88,3.98,0.48591621,0.66225547,3.401189824,1.135050365,1.089834515,69.10949403,4.839081204,2.1,1.089834515,0.435142635,0.368458575,1.431933333,0.031967606,Unstable_Hexagonal,Co,1,3
RbNiCl3,3.192,3.192,7.448,,1.66,0.74,0.78,0.82,1.91,3.16,0.48591621,1.1571612,3.61272528,1.135092465,0.948717949,75.88665907,5.481843818,1.25,0.948717949,0.435142635,0.353442374,1.45286,0.131766783,Unstable_Hexagonal,Ni,1,11
RbNiBr3,3.40725,3.40725,7.95025,,1.66,0.74,0.8825,0.82,1.91,2.96,0.48591621,1.1571612,3.3635883,1.108054848,0.838526912,92.29725521,6.906346262,1.05,0.838526912,0.435142635,0.319565162,1.5120025,0.190556251,Unstable_Hexagonal,Ni,1,11
RbNiI3,4.228,4.228,9.865333333,,1.66,0.74,1.273333333,0.82,1.91,2.66,0.48591621,1.1571612,3.059046537,1.0302218,0.581151832,176.3525408,4.942232648,0.75,0.581151832,0.435142635,0.265389542,1.737513333,0.317492467,Unstable_Hexagonal,Ni,1,11
RbNiF3,3.0345,3.0345,7.0805,,1.66,0.74,0.705,0.82,1.91,3.98,0.48591621,1.1571612,3.401189824,1.157306254,1.04964539,65.19859107,5.1232436,2.07,1.04964539,0.435142635,0.387453984,1.409585,0.076116231,Unstable_Hexagonal,Ni,1,11
RbCuCl3,3.36,3.36,7.84,,1.66,0.82,0.78,0.82,1.9,3.16,0.48591621,1.235784,3.61272528,1.078337841,1.051282051,88.510464,4.791035208,1.26,1.051282051,0.435142635,0.309948974,1.50102,0.019128444,Unstable_Hexagonal,Cu,1,5
RbCuBr3,3.57525,3.57525,8.34225,,1.66,0.82,0.8825,0.82,1.9,2.96,0.48591621,1.235784,3.3635883,1.05598766,0.92917847,106.6340812,6.053362421,1.06,0.92917847,0.435142635,0.28234082,1.5601625,0.089654097,Unstable_Hexagonal,Cu,1,5
RbCuI3,4.186666667,4.186666667,4.186666667,,1.66,0.82,1.273333333,0.82,1.9,2.66,0.48591621,1.235784,3.059046537,0.990850267,0.643979058,73.38463763,11.98661259,0.76,0.643979058,0,0.646106434,1.785673333,0.245237945,Stable_Cubic,Cu,1,5
RbCuF3,3.2025,3.2025,7.4725,,1.66,0.82,0.705,0.82,1.9,3.98,0.48591621,1.235784,3.401189824,1.096595107,1.163120567,76.6380067,4.463662555,2.08,1.163120567,0.435142635,0.337608212,1.457745,-0.047033501,Unstable_Hexagonal,Cu,1,5
RbPdCl3,3.415125,3.415125,7.968625,,1.66,0.84625,0.78,0.82,2.2,3.16,0.48591621,0.5621412,3.61272528,1.060931927,1.084935897,92.93870103,5.328789146,0.96,1.084935897,0.435142635,0.297644641,1.45616625,-0.016970807,Unstable_Hexagonal,Pd,1,13
RbPdBr3,3.630375,3.630375,8.470875,,1.66,0.84625,0.8825,0.82,2.2,2.96,0.48591621,0.5621412,3.3635883,1.03995314,0.958923513,111.6429359,6.419472275,0.76,0.958923513,0.435142635,0.271724606,1.51530875,0.057287947,Unstable_Hexagonal,Pd,1,13
RbPdI3,4.239166667,4.239166667,4.239166667,,1.66,0.84625,1.273333333,0.82,2.2,2.66,0.48591621,0.5621412,3.059046537,0.978579072,0.664594241,76.18008883,12.4813088,0.46,0.664594241,0,0.625403122,1.740819583,0.221987276,Stable_Cubic,Pd,1,13
RbPdF3,3.257625,3.257625,7.601125,,1.66,0.84625,0.705,0.82,2.2,3.98,0.48591621,0.5621412,3.401189824,1.078038703,1.20035461,80.6640555,5.12347402,1.78,1.20035461,0.435142635,0.323596416,1.41289125,-0.086477346,Unstable_Hexagonal,Pd,1,13
RbVCl3,3.27075,3.27075,7.63175,,1.66,0.7775,0.78,0.82,1.63,3.16,0.48591621,0.527662,3.61272528,1.10776279,0.996794872,81.6429776,4.937674797,1.53,0.996794872,0.435142635,0.331846166,1.5304975,0.078454318,Unstable_Hexagonal,V,1,17
RbVBr3,3.486,3.486,8.134,,1.66,0.7775,0.8825,0.82,1.63,2.96,0.48591621,0.527662,3.3635883,1.083023489,0.88101983,98.84596226,6.318563239,1.33,0.88101983,0.435142635,0.301138608,1.58964,0.142816587,Unstable_Hexagonal,V,1,17
RbVI3,4.101666667,4.101666667,4.101666667,,1.66,0.7775,1.273333333,0.82,1.63,2.66,0.48591621,0.527662,3.059046537,1.011383937,0.610602094,69.00508417,12.44405329,1.03,0.610602094,0,0.682173911,1.815150833,0.283352763,Stable_Cubic,V,1,17
RbVF3,3.11325,3.11325,7.26425,,1.66,0.7775,0.705,0.82,1.63,3.98,0.48591621,0.527662,3.401189824,1.128032066,1.102836879,70.40747597,4.561389539,2.35,1.102836879,0.435142635,0.362643337,1.4872225,0.017812997,Unstable_Hexagonal,V,1,17
